rnb2rk1/ppp2pb1/4p1pn/3p2Np/P2P4/1P1qPPPN/3B3P/R2Q1RK1 w - - 0 17|c3d3|Qxd3|d2b4
rnbqk2r/p1ppnpbp/1p2p1p1/6N1/2B1PP2/8/PPPP2PP/RNBQ1RK1 b kq - 3 6|e1g1|O-O|e8g8
rn1qk1nr/1ppb1ppp/p3p3/3p4/3P4/2P1P1P1/PP3PP1/RN1QKBNR w KQkq - 0 7|a7a6|a6|g1f3
rn1q1rk1/6pp/p3p2n/1p2Np2/3P4/1B1Q4/PP1N1PPP/R3K2R w KQ - 2 14|e8g8|O-O|b3e6
r1bqkbnr/4pppp/2p5/p1ppP3/8/3P4/PPP1QPPP/RNB1K1NR b KQkq - 0 6|d2d3|d3|c8a6
rn4nr/4k3/2p4p/pp2p1p1/6b1/1P2P1P1/PBP1N1BP/RN3RK1 b - - 2 14|f8f1|Rf1|g4e2
r1bqk2r/1pp2ppp/p1np1n2/2b1p1B1/2B1P3/3P1N2/PPP2PPP/RN1Q1RK1 b kq - 1 7|c1g5|Bg5|c8g4
rnbq1rk1/1pp1bppp/p2ppn2/8/1P1P1B2/2P1PN2/P2N1PPP/R2QKB1R b KQ - 0 7|b2b4|b4|b7b5
1r6/2k5/1P2pp1p/pB1p2p1/Pn6/4PPP1/5KP1/1R6 b - - 0 30|c5b6|cxb6+|b8b6
2r2rk1/1p2b1p1/pBn1p1pp/3p4/3P4/2P1PN1P/PP3PP1/2KR3R w - - 4 17|a8c8|Rac8|c1b1
2r4k/p1r1bQp1/1pPq1p1p/4p3/1P2B3/6P1/6P1/2R2RK1 b - - 2 30|c4f7|Qf7|d6d4
rnbqk2r/ppppnpbp/4p1p1/8/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 2 5|g8e7|Ne7|e1g1
rnbqkbnr/ppp1pppp/8/3p4/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2|d2d4|d4|d5e4
2r3k1/p2b2p1/1p2p3/3P3p/2P1PR2/PPq5/6B1/7K b - - 0 31|d4d5|d5|c3c1
r2qk2r/pp2bppp/2p1p3/n2nP3/2pP2b1/2N2N1P/PP2BPP1/R1BQ1RK1 b kq - 0 11|h2h3|h3|g4h5
rnbqkb1r/pp3pp1/5n1p/8/3pp3/P3B2N/1P3PPP/RN1QKB1R w KQkq - 0 10|e5d4|exd4|e3d4
r2q1rk1/4ppb1/3p2p1/2pNn3/ppP1P3/3P1B1R/PPQ2PP1/2KR4 b - - 1 21|b3c2|Qc2|b4b3
r1b3k1/ppP1r1pp/8/8/8/3Q2P1/PPP5/RN2KBNq w Q - 0 16|e8e7|Rxe7+|e1d2
2kr4/3qbp1p/p4n2/P1p1pNB1/2P1P3/3B1Q1P/1P6/R3K2R w KQ - 3 22|c6d7|Qd7|e1g1
r4rk1/pp1n1ppp/4pb2/3p4/6Q1/3P3R/PPq1KP1P/RN6 w - - 1 19|c4c2|Qc2+|b1d2
2r1rk2/p4p2/3p2p1/1p1Nn3/3pP2R/3P3P/PP4P1/4R1K1 b - - 0 25|c2d3|cxd3|f8g7
r5k1/1p3rp1/3p4/p4p2/1P1Bppb1/P7/2P2K2/7R b - - 0 37|b2b4|b4|a5b4
r2qkb1r/pQp2ppp/1n3n2/3p4/6b1/2N5/PP1PPPBP/R1B1K1NR w KQkq - 3 8|d7b6|Nb6|g1f3
8/1k6/2b5/8/P7/1P5P/4pKP1/3qQ3 b - - 10 59|g1f2|Kf2|d1b3
r3k1nr/1n1qppbp/p2p2p1/1p1Q4/4P3/2N1BN1P/PP3PP1/2R2RK1 w kq - 2 14|d8d7|Qd7|f1d1
2r1kb1r/1bqn1pp1/p3p3/1p1pP2p/1P1Q1P2/2NB2P1/P1P1N2P/R3K2R w KQk - 0 15|h7h5|h5|h2h4
r5k1/3p1p1p/4p1p1/p3n1P1/7P/8/6K1/4R3 b - - 1 33|h1e1|Re1|e5c4
rnbqkbnr/pp3ppp/2p1p3/3p4/3P1P2/5N2/PPP1P1PP/RNBQKB1R w KQkq - 0 4|c7c6|c6|c2c3
r2qk2r/4nppp/2b1p3/pB1pP3/Pn1P4/1Q2BN2/5PPP/2R2RK1 b kq - 3 17|a1c1|Rac1|a8c8
8/8/8/4k3/4p3/8/8/5K2 w - - 0 56|f5e4|fxe4|f1e2
4r3/5kpp/3b4/p1rP4/Pp1N4/1K1P1P2/1P4PP/R6R w - - 2 26|c8c5|Rc5|d4c6
rn1q1rk1/pp3ppp/3bbn2/3p2B1/4p3/1BQP3P/PPP2P2/RN2K1NR b KQ - 2 11|c1g5|Bg5|b8c6
5b2/kp1r1p2/4p1p1/4P2p/p1P1KB1P/P7/1P4P1/8 w - - 0 38|c5f8|Bxf8|f4e3
4r3/prk2ppp/2p5/2B1P3/R7/2P5/2PK2bP/4R3 b - - 1 21|e3c5|Bc5|g7g6
rn6/1k6/p2QN3/1p2P2K/2pPq3/8/PP4PP/R6R b - - 9 35|g4h5|Kh5|e4f5
rnbqkb1r/pp3ppp/2p2n2/3pp3/2P1P3/2NP1N2/PP3PPP/R1BQKB1R b KQkq - 1 5|g1f3|Nf3|f8d6
rnbqkb1r/pp1p1ppp/4pn2/2pP4/2P1P3/5P2/PP4PP/RNBQKBNR b KQkq - 0 5|f2f3|f3|f8d6
r1bqkbnr/pp1p2pp/5p2/3Qp3/4P3/2N5/PPP2PPP/R1B1KB1R b KQkq - 1 7|d4d5|Qd5|d7d6
rn1q1rk1/p1ppbppp/bp2pn2/8/3P4/2P2NP1/PP2PPBP/RNBQR1K1 b - - 6 7|f1e1|Re1|c7c6
2b1rrk1/1p4pp/p6q/2RP1n1B/4N3/6P1/5P1P/3QR1K1 b - - 2 27|g4h5|Bh5|e8e4
rnbqk1nr/1p3ppp/pb2p3/3p4/1P6/2P1PP2/P5PP/RNBQKBNR w KQkq - 0 7|a7a6|a6|f1d3
rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3|b1c3|Nc3|f8g7
3r2k1/1p2q1b1/p3p3/4Np1p/4nP2/1Q2B2P/PP4P1/4R1K1 b - - 4 31|c4e5|Ne5|g7e5
r3kr2/2qbb3/n2p4/1ppP3p/4NBp1/P2B2P1/1P5P/R2QKR2 w Qq - 5 21|h8f8|Rf8|d1e2
r2qk2r/ppp1bp1p/6p1/3pP3/3P2Q1/2PB4/P1P3PP/R1B1K2R w KQkq - 0 13|g7g6|g6|c1h6
r2qk2r/ppp1bppp/2np1n2/4p3/2B1P1P1/2NP1N2/PPP2PP1/R1BQK2R b KQkq - 0 7|h3g4|hxg4|f6g4
r4rk1/ppn3pp/3Np3/8/P7/4P3/6PP/4RRK1 w - - 0 22|f7e6|fxe6|d6b7
2r5/p3R2p/1p2RkpB/3p4/3P4/5P2/P1r2P1P/7K b - - 6 31|e1e6|R1e6+|f6f5
7r/ppp1kp2/2n1p2p/2b1P1p1/1P6/2P2PB1/P4P1P/3R2K1 b - - 0 19|b3b4|b4|c5b6
5rk1/rpq3pp/2p2nn1/3p1p2/1P1Pp3/P3P1PP/1BP1QP2/R4RK1 w - - 1 21|g4f6|Nf6|g1g2
1r2r1k1/4ppb1/p5pp/1p3b2/2pP1P2/2P1PN1P/P5P1/R1B2RK1 b - - 4 24|a3c1|Bc1|a6a5
3rkbr1/p3qn1p/4B3/2pb4/8/2P3B1/P1QN1PPP/4RRK1 b - - 0 23|g4e6|Bxe6|d5e6
r2q1rk1/pb1nppb1/1p1p1npp/8/3P3B/2NBPN2/PP3PPP/2RQ1RK1 w - - 2 12|c8b7|Bb7|d1a4
5r2/p1p2pk1/2p1r2p/6p1/2R5/1P1P2P1/P4NP1/R4K2 w - - 3 23|g8g7|Kg7|a1e1
r1q1k1nr/pp1bp2p/2PB2p1/8/8/3B1Q2/P1P2PPP/R3R1K1 b kq - 0 17|d5c6|dxc6|d7c6
r2k3r/3q1ppp/p3bn2/2Q2N2/8/4P3/PP2P1PP/R3KBNR w KQ - 7 17|e7d8|Kd8|c5b6
r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6|g8f6|Nf6|c1g5
2r2rk1/6pp/p2qp3/1pp1N1b1/P2pP3/1P1P1B1P/2P1Q1P1/R4R1K w - - 1 22|d8d6|Qd6|e5g4
8/8/5kp1/2P3b1/8/4p3/4K3/1q6 w - - 0 48|b2b1q|b1=Q|c5c6
8/8/6p1/4b3/8/5K2/2k5/3r4 w - - 0 61|c3c2|Kxc2|f3g4
r1b2r2/ppqn1ppk/2pb4/3pp1P1/1P6/P1NBP3/1BPP1PP1/R2QK3 b Q - 1 14|e2d3|Bd3+|g7g6
8/R4pk1/P5p1/8/8/4B3/r1p2PKP/8 b - - 0 40|a5a6|a6|g7f6
2kr1r2/1pp1qp2/pbnpb2Q/4p1p1/1PP1P1N1/P2P3P/1B3PP1/RN3RK1 b - - 4 15|h5h6|Qh6|f7f5
rnbqkb1r/ppp2ppp/5n2/3p4/8/P2BPQ1P/1PP2PP1/RNB1K1NR b KQkq - 3 7|d1f3|Qf3|c7c6
r5k1/3r2pp/1p1p1p2/pPb1p1P1/P1PpP2n/5N1P/5P2/2R2K1R w - - 0 27|g6h4|Nxh4|f3h4
rk3r2/q1p2Np1/5b1p/8/8/1Q5P/PP3PP1/2R2RK1 b - - 2 26|d1b3|Qb3+|a7b7
rn1qkbnr/pp3pp1/2p1p2p/3p1b2/3P4/5NP1/PPP1PPBP/RNBQ1RK1 w kq - 0 6|h7h6|h6|c2c4
r2qk1nr/3nb1p1/p3p2p/1p1pPp2/2pP1P2/P1P1BNP1/1PB1Q2P/R4RK1 b kq - 0 16|a2a3|a3|d8c7
r1b2r2/pp3pkp/3p2p1/4q3/2PQ4/1P2P1P1/P4PBP/R4RK1 w - - 2 18|e6e5|Qe5|a1d1
rnbq2k1/ppp1rppp/1b6/4B1N1/8/8/PP2BPPP/RN1Q1RK1 b - - 0 13|f4e5|Bxe5|e7e5
rnbq1rk1/pp4pp/2p2b2/3p4/3P4/2PBBN2/PP3P1P/R2QK2R b KQ - 1 14|e5f3|Nf3|c8g4
r1b1kbnr/pppp1ppp/8/2q5/4P3/2P1BN2/PP3PPP/R2QKB1R b KQkq - 2 9|c1e3|Be3|c5c6
r1b1k1nr/pppp1ppp/8/2b5/8/1P6/PBQ1NqPP/RN2KB1R w KQkq - 0 9|f6f2|Qxf2+|e1d1
rnbqkb1r/pp3ppp/2p1pn2/3p4/3PPP2/2N5/PPP3PP/R1BQKBNR w KQkq - 1 5|g8f6|Nf6|e4e5
r1bqk2r/pp2bppp/2n1pn2/2pp4/5Q1P/1P1P1N2/PBP1PPP1/RN2KB1R b KQkq - 4 7|d2f4|Qf4|c8d7
1r1q1rk1/p1p3pp/2pb1n2/3p1b2/3Pp3/P1N3N1/1PPB1PPP/R2QK2R b KQ - 4 13|e2g3|Ng3|f5g4
r3k2r/1p3pp1/pnp1p2p/4q3/4B3/P3P1P1/1PQ2PP1/1K1RR3 w kq - 0 22|c7c6|c6|e4c6
2q2rk1/p1pR1pp1/1r4b1/4P1p1/4B3/1P3Q2/P1P2PPP/3R2K1 w - - 5 23|e8f8|Rf8|e4g6
r4rk1/pp2qppp/2pb1n2/P2p2N1/3p4/3P1Q1P/1P3PP1/R1B2RK1 b - - 0 17|e2f3|Qxf3|a8e8
r2qk1nr/pp1b1ppp/2nb4/2p1p3/3pP3/3P1NP1/PPPN1PBP/R1BQR1K1 w kq - 0 9|e6e5|e5|d2c4
6k1/p4ppp/1p1q4/2p5/2P5/3P1b1P/P1P2PP1/R1B1Q1K1 b - - 0 19|c3e1|Qxe1|d6d4
r2qk1nr/pbpnppbp/1p1p2p1/8/4P3/2NP1N2/PPPQBPPP/R1B2RK1 b kq - 3 7|d1d2|Qd2|e7e5
r1bq1rk1/1p3pp1/p1nbpn1p/3p4/8/PPN3P1/1BP1QPBP/R4KNR w - - 1 14|b4d6|Bd6|g1f3
r2r2k1/ppp3pp/2n1bb2/4pp2/8/2P1P3/PPB1NPPP/RN3RK1 b - - 3 12|e1g1|O-O|g7g6
2r1n1k1/1pr2pp1/4p2p/1b1p4/3P3P/2R1P1P1/3N1PB1/2R3K1 w - - 0 26|c6b5|Bxb5|c3c7
rnbqkb1r/ppp2ppp/8/3pN3/4n3/1B6/PPPP1PPP/RNBQK2R b KQkq - 1 5|c4b3|Bb3|d8f6
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|f7f5
4k3/pp1rp2p/2p3p1/2N5/2RP2B1/7P/1P3PP1/1K5R b - - 0 28|c1c4|Rxc4|b7b6
rnbqkb1r/pppp1ppp/4pn2/8/1P6/P7/1BPPPPPP/RN1QKBNR b KQkq - 0 3|a2a3|a3|b7b5
8/2bk4/3P4/1PP2p2/p1K2N2/8/P6B/8 b - - 0 46|d5d6|d6|c7a5
r2q1rk1/p2b1pp1/1p2p1np/4P3/4BP2/P1P4P/6P1/R1BQR1K1 b - - 0 17|d3e4|Bxe4|a8b8
r1bqk2r/pppnbpp1/5n1p/4p3/2B1P3/2N2N2/PPP2PPP/R1BQ1RK1 w kq - 2 8|f8e7|Be7|c3d5
r1bq1rk1/1p3ppp/p2p1n2/2b5/2PpP3/1P1P2NP/P2B2P1/1R1QKB1R w K - 5 16|e8g8|O-O|f1e2
2kr3r/ppp1qppp/2n5/b7/1P2n1b1/2P1PNP1/PB2QPBP/RN2K2R b KQ - 0 12|b3b4|b4|a5b6
r2qkb1r/1p1b1ppp/p1n1pn2/3p4/2pP1B2/2P1PN2/PPBN1PPP/R2QK2R b KQkq - 1 9|d3c2|Bc2|c6a7
rn1qkbnr/pbpp1ppp/1p2p3/3P4/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 4|e7e6|e6|c2c4
2k5/pp1n1pp1/2p1p3/5q2/1P1P4/P1n1KP2/2P1B1P1/7R w - - 0 33|e4c3|Nxc3|e3f2
2r2rk1/1p2bppp/2p1b3/1p1p4/3P4/3BP1BP/PP3PP1/R4RK1 w - - 1 18|g4e6|Be6|a2a4
2r1r1k1/3N1ppp/p2Pp3/8/1P6/P4P2/2p2P1P/R2R2K1 w - - 0 27|c3c2|c2|d1c1
r5k1/ppp2p1p/5p2/5b2/B2n4/5P2/PPP3PP/3K2NR w - - 3 18|c8f5|Bf5|c2c3
rnbqkb1r/ppp2ppp/4pn2/8/3Pp3/3B4/PPPN1PPP/R1BQK1NR w KQkq - 0 5|d5e4|dxe4|d2e4
rnbqkbnr/pp1ppppp/2p5/8/6P1/8/PPPPPPBP/RNBQK1NR b KQkq - 1 2|f1g2|Bg2|d7d6
rn1qk2r/1b1pbppp/p3p3/1p1nP3/3P4/P2B1N2/1P2QPPP/RNB2RK1 b kq - 0 10|a2a3|a3|e8g8
r3k2r/1Bpq1ppp/p7/4pP2/1P1n3b/P2P3P/1BP3P1/R2QK2R w KQkq - 1 16|e7h4|Bh4+|e1d2
r2q1rk1/1pp2ppp/p2p1N2/2b5/2BpP1b1/P2P4/1PP1NPPP/R2Q1RK1 b - - 0 11|d5f6|Nxf6+|d8f6
rnbqkb1r/1p2pppp/p1p2n2/3p4/3PP3/2N2P2/PPP3PP/R1BQKBNR w KQkq - 0 5|c7c6|c6|c1e3
8/3p3B/5PPk/8/8/8/7K/8 b - - 0 52|f5f6|f6|d7d5
6k1/5p2/p2q2p1/3P3p/1Pp5/4Q3/1P3PPP/1B4K1 b - - 0 27|a3b4|axb4|d6b4
5qk1/4rpnp/p4Qp1/1p2B3/2p5/2P2P2/PP3KPP/4R3 b - - 6 33|g1f2|Kf2|a6a5
1k1r3r/p1p1n2p/1pb1pq1b/3p4/PP1N4/2P5/2BN1PPP/R1BQR1K1 b - - 3 17|f3d4|Nd4|c6b7
rnbqkbnr/pppp1ppp/8/4p3/2P5/3P4/PP2PPPP/RNBQKBNR b KQkq - 0 2|d2d3|d3|g8f6
2r2rk1/pp4p1/2pp1Q2/7p/1PP1Pp2/3P1P1P/P5PN/R6K b - - 0 25|d4f6|Qxf6|f8f6
2r2rk1/pq2bpp1/4p2p/p2pP3/3P4/P3B1P1/1nRN1PKP/2RQ4 w - - 0 25|c4b2|Nxb2|c2c8
r3kbnr/pp3p2/1qn1p1p1/2ppP2p/3P1P2/2PQ1N2/PP1N2PP/R1BR3K b kq - 1 12|f1d1|Rd1|g8h6
rn4k1/ppN1p3/2pp2p1/3P1r1p/2P5/7P/PP3PP1/2KR3R b - - 1 20|e6c7|Nc7|f5f2
r4rk1/pppb2p1/2q4p/5P2/3pN1PP/1P1PbN2/1P2K3/R2Q3R w - - 1 20|c8d7|Bd7|f3e5
2k5/ppp2p1p/8/3r4/5P2/6P1/1P4KP/2R5 w - - 0 28|d8d5|Rxd5|c1c2
r2qk2r/pb1n1ppp/1ppb4/3p4/8/3B1N2/PPP2PPP/R1BQK2R w KQkq - 0 11|f8d6|Bxd6|c2c4
r1bqkbnr/ppp2ppp/2n5/3P4/3p4/P3P3/1P3PPP/RNBQKBNR b KQkq - 0 5|c4d5|cxd5|d8d5
r2qkbnr/ppp5/6n1/3p2P1/Q4B1p/2P1P2P/PP1N1P2/R3K2R b KQkq - 1 15|d1a4|Qa4+|c7c6
2kr3r/1pp1b1p1/p1n1qp1p/4p2Q/2Np4/3P2B1/PPP2PPP/R3R1K1 w - - 0 18|f7f6|f6|f2f4
r1b1k2r/pppq1pp1/2pb1n2/7p/N3P3/5N2/PPPP1PPP/R1BQ1RK1 w kq - 5 10|c5d6|Bd6|c2c3
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4|d7d5|d5|c1g5
r2q1rk1/p1p2ppp/b3pb2/1N1p4/1p1P4/4P3/P1P1BPPP/R2QK2R w KQ - 2 12|c8a6|Ba6|e2d3
r1bqk2r/p1p1bppp/1pnp1n2/8/2BPP3/2N2N2/PP3PPP/R1BQK2R w KQkq - 2 8|g8f6|Nf6|e1g1
rnbqk1nr/ppp2pbp/3pp1p1/8/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 1 5|b1c3|Nc3|g8e7
rnbqkbnr/ppp1pppp/8/8/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 4|g1f3|Nf3|b8c6
rnbqr1k1/pp3ppp/2p2n2/3p4/B4b2/P2PBN2/1PP2PPP/RN1QK2R w KQ - 5 10|d6f4|Bf4|d1d2
r1b2k1r/1pp2p2/p1n1pNp1/2q3Pp/1P3Bn1/P6P/B1P3P1/R2Q1R1K b - - 0 19|b2b4|b4|c5d4
r1bqk1nr/pp3ppp/2n5/1Nbp4/8/8/PPP1NPPP/R1BQKB1R b KQkq - 1 7|c3b5|Nb5|c8f5
r1b4r/p3k3/2N2n1p/1p2B1p1/8/1Bn5/P1P2PPP/3RK2R b K - 0 17|d4c6|Nxc6+|e7e8
r2q1rk1/pp3ppp/2p1bnn1/2bp4/1P6/P2BPNBP/2P2PP1/RN1Q1RK1 b - - 0 11|b2b4|b4|c5d6
r4rk1/ppp1qppp/3pbn2/n1b1p1B1/P1B1P3/2PP1N2/Q2N1PPP/R4RK1 b - - 6 12|b3a2|Qa2|a5c4
r2qk3/1b1p4/p2Qpp2/1p4p1/5P2/1PP4r/1P2N2P/3R1RK1 b - - 0 28|f2f4|f4|g5g4
r3k2r/1bqnb1pp/p3pP2/1ppp4/3P1B2/2P2N2/PPB2PPP/R2Q1RK1 b kq - 0 16|e5f6|exf6|c7f4
2r2rk1/ppqn1pp1/4pn1p/2pP1b2/2P1p3/2P1B1NP/P2QBPP1/1R3RK1 b - - 0 15|d4d5|d5|e6d5
rnbqkb1r/pp1p1ppp/4pn2/2p5/2B1P3/2NP4/PPP2PPP/R1BQK1NR b KQkq - 0 4|d2d3|d3|b8c6
rnbqkb1r/pppp1ppp/8/4P3/2P3n1/8/PP2PPPP/RNBQKBNR w KQkq - 1 4|f6g4|Ng4|g1f3
rnb1k2r/1pq2ppp/p2bpn2/3p4/1P1PP3/P1N2P2/6PP/R1BQKBNR w KQkq - 1 9|d8c7|Qc7|c1b2
1k2rr2/p1R4p/bp1p4/3Nn1p1/4Rp2/PB3P2/1P4PP/6K1 b - - 3 27|c1c7|Rc7|a6b7
5rk1/2p5/2p5/2Pp4/p2Pp1q1/P7/1P3PK1/5R2 w - - 0 35|e6g4|Qxg4+|g2h1
r1b1kbnr/ppp2ppp/4p3/8/3n1P1q/2PPB3/PP2P1PP/RN1QKB1R w KQkq - 1 7|d8h4|Qh4+|g2g3
4n3/6pp/3p2k1/3Pb3/4P3/B4rP1/K6P/5R2 w - - 2 37|c3f3|Rf3|a3b2
r3qrk1/pp4b1/2p2npp/3Pnp2/5B1P/2P2PPN/PP4B1/RQ2R1K1 b - - 0 20|e4d5|exd5|f6d5
6B1/8/5kpp/2Q5/3P4/6P1/P4PKP/8 w - - 3 40|g5f6|Kf6|d4d5
r1b2rk1/p1qn1pb1/2pp2p1/4p1Bp/1p1PB1PP/4PP2/PPPQN3/2K3RR b - - 0 16|d3e4|Bxe4|d6d5
3r1rk1/5ppp/1p6/p3PpP1/4pP2/P3PbK1/1Pq4P/R1B1Q1R1 w - - 8 26|e2f3|Bf3|e1f2
r2qkb1r/2p2p1p/p1n3p1/1p1pPQ2/3P4/2P5/PP3PPP/RNB1K2R w KQkq - 0 12|g7g6|g6|f5f3
r2q1rk1/pp2b1p1/2nppn1p/2p1p1B1/4P3/2NP3Q/PPP1NPPP/R4RK1 w - - 0 11|h7h6|h6|h3e6
r5k1/p2R1p1p/1b3B2/5P2/2p4P/5K2/8/2r5 b - - 4 32|f2f3|Kf3|c1f1
r4rk1/p2p2qp/1p4p1/3b4/P4P2/3BQ3/6PP/5R1K b - - 0 24|a2a4|a4|a8e8
8/2k5/8/2p1pr2/N1Pb4/1P4KP/6P1/3R4 w - - 0 43|f8f5|Rxf5|g3g4
r1bq1rk1/pppn1pbp/4pnp1/3p2B1/3P4/2PBPN2/PP1N1PPP/2RQK2R b K - 5 8|f1d3|Bd3|c7c5
r1bqk2r/pp2ppbp/2np1np1/2p5/2P1P3/2N3P1/PP1PNPBP/R1BQK2R w KQkq - 0 7|d7d6|d6|e1g1
r2q1rk1/p1nb1pp1/2p1pn1p/1p2P3/1P1P4/2NB1N2/3Q1PPP/R4RK1 b - - 0 15|e4e5|e5|f6d5
r4rk1/1p2q1pp/p1pp4/4np2/2P2Nn1/3P2P1/PP1BP2P/R1Q2RK1 b - - 1 16|g2f4|Nf4|h7h6
rnbqk2r/ppp1ppbp/3p1np1/8/2BP1B2/4PN2/PPP2PPP/RN1QK2R b KQkq - 3 5|f1c4|Bc4|d6d5
rnbqkbnr/ppp1p1pp/5p2/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3|f7f6|f6|b1c3
r4rk1/pp1nqp1p/4p1pQ/4P3/3p4/2PB3P/P1P3P1/R4RK1 w - - 0 17|d8e7|Qxe7|c3d4
r2qk1nr/ppp1bppp/2np4/4p3/2B1PPb1/2P2N2/PP1P2PP/RNBQ1RK1 b kq - 2 6|e1g1|O-O|g8f6
r2qr1k1/1p1bb2n/4p2p/3pPppN/p1pP4/PnP1B2P/1PB2PPN/1R1QR1K1 b - - 1 20|f3h2|Nh2|f5f4
5bk1/4q1pp/p1b4r/1p1N1p2/3Qp3/1P2P3/1PP2R1P/3R3K b - - 3 28|c3d5|Nd5|e7h4
6k1/4br1p/p3p3/3pPpp1/3P4/2P1Q1P1/qr1B1KP1/3R1R2 b - - 1 27|f4e3|Qe3|h7h6
r3kb1r/pp2nppp/8/2p1P2q/3pPBb1/3P2P1/PPP1N2P/R2QKB1R w KQkq - 3 11|g8e7|Ne7|h2h3
8/6pk/5p1p/3R4/3RK2P/7r/8/8 w - - 6 61|c3h3|Rh3|e4f5
r4rk1/pp1qppBp/2np1np1/2p5/4P3/2NP2Pb/PPP1NPBP/R1Q2RK1 b - - 0 11|h6g7|Bxg7|h3g2
r1b2b1r/2p3pp/p3kq2/1p1np3/8/P1NP1Q2/1PP2PPP/R1B1K2R w KQ - 0 14|b4d5|Nxd5|f3d5
r3k2r/pp3ppp/1qn1p3/3pPn2/3P4/P4B2/PB3PPP/1R1Q1RK1 b kq - 6 13|a1b1|Rb1|e8g8
5rk1/1Q3p2/6p1/3p2P1/2qP4/p3PR2/8/6K1 w - - 0 33|a4a3|a3|f3f2
8/1p1P2bk/p1n3qp/2p2p1R/P5r1/1P6/6PQ/2B2RK1 b - - 0 33|d6d7|d7|g6d6
rnbq1rk1/pp1pbppp/2p5/8/3Pn3/P4N2/1P2QPPP/RNB1KB1R w KQ - 0 8|f6e4|Nxe4|e2e4
r1bqk2r/pppp1ppp/2n2n2/2b1p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5|d2d4|d4|c5d4
rnbqkbnr/pp2pppp/3p4/2pP4/8/8/PPP1PPPP/RNBQKBNR w KQkq - 0 3|d7d6|d6|c2c4
2kr3r/pppbqp1p/3p4/3Pn3/5Q2/2N1B3/PPP2NP1/2KR1B2 w - - 0 17|c6e5|Nxe5|e3a7
r2qr1k1/p1p1bppp/2p2n2/3p3b/3P1B2/2N2N1P/PPP2PP1/R2QR1K1 w - - 1 12|g4h5|Bh5|d1d3
2r4k/6p1/p6p/1b2p3/4Pn2/1PP2P2/P4K1P/R2R4 w - - 1 26|c4b5|Bb5|c3c4
r4rk1/1ppb1pp1/p1n4p/1B1NP3/3P3q/7P/PP1Q1PP1/R2R2K1 w - - 0 16|a7a6|a6|b5f1
r1bqkbnr/pp1n1ppp/3pp3/2p5/3PP3/2P2N2/PP3PPP/RNBQKB1R w KQkq - 1 5|b8d7|Nd7|f1b5
8/8/7k/8/p5p1/1rNB2P1/1pK3P1/1R6 w - - 0 50|a5a4|a4|b1b2
rn2k2r/1p1bqpbp/p1pppnp1/8/1P1P1B2/P1P1PN2/3NBPPP/R2QK2R w KQkq - 1 10|g8f6|Nf6|c3c4
1r6/3R2pk/pppN1p2/3b2P1/1P3P2/P5K1/8/8 b - - 0 43|g4g5|g5|f6g5
5rk1/4bp1p/1r1p2p1/1Bp5/P2pP1q1/3P1N2/2P2P2/R1BQRK2 b - - 4 28|g1f1|Kf1|e7d8
8/p2kb3/1p5R/3p1P2/4r2p/1P1KB3/P4P2/8 b - - 0 35|f4f5|f5|e4g4
r3r1k1/p4ppp/3R4/b4N2/P2Pn2P/5N2/q4PP1/3R2K1 b - - 8 30|e5f3|Nf3|e4d6
r1bqkb1r/p2nn1pp/2p1p3/1p1pPpB1/3P3N/2PB4/PP3PPP/RN1QK2R b KQkq - 3 8|f3h4|Nh4|h7h6
r7/p2qb1kp/1p1p2p1/1PrPpp2/P4P2/1Q2P1P1/1P2N1BP/2R2RK1 w - - 1 21|c8c5|Rc5|f4e5
7r/pbk3pp/1p1rpn2/3p4/3P4/2P1n2P/PP1N1P2/R4RK1 w - - 0 19|g2e3|Nxe3|f2e3
3r1r1k/pp4pb/7q/n1pB4/2P1N3/PP2p3/1B6/R2K4 b - - 1 29|d2e4|Ne4|f8f2
r1b1kbnr/pppp1ppp/8/4p3/2B1P3/2NPB3/PPP2PPP/R3K2R b KQkq - 0 8|c1e3|Bxe3|f8d6
r3k2r/p4ppp/B1q1pn2/8/2pP2b1/2P1PN2/PP3PPb/R1BQRK2 w kq - 2 15|c7c6|Qc6|f3e5
1r3rk1/2q1bpp1/Q1n1pn1p/3p4/3P4/2P2NNP/P2B1PP1/1R2R1K1 b - - 0 20|d3a6|Qxa6|b8a8
